keggEntryID	geneSymbol	pathwayEntry	pathwayName	pathwayClass	type
3099	HK2	hsa00500	Starch and sucrose metabolism	Metabolism; Carbohydrate metabolism	gene
80201	HKDC1	hsa00500	Starch and sucrose metabolism	Metabolism; Carbohydrate metabolism	gene
2645	GCK	hsa00500	Starch and sucrose metabolism	Metabolism; Carbohydrate metabolism	gene
2538	G6PC	hsa00500	Starch and sucrose metabolism	Metabolism; Carbohydrate metabolism	gene
57818	G6PC2	hsa00500	Starch and sucrose metabolism	Metabolism; Carbohydrate metabolism	gene
92579	G6PC3	hsa00500	Starch and sucrose metabolism	Metabolism; Carbohydrate metabolism	gene
283209	PGM2L1	hsa00500	Starch and sucrose metabolism	Metabolism; Carbohydrate metabolism	gene
2821	GPI	hsa00500	Starch and sucrose metabolism	Metabolism; Carbohydrate metabolism	gene
27159	CHIA	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
1118	CHIT1	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
3073	HEXA	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
3074	HEXB	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
55577	NAGK	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
5238	PGM3	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
6675	UAP1	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
91373	UAP1L1	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
10020	GNE	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
5973	RENBP	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
54187	NANS	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
140838	NANP	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
80896	NPL	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
55907	CMAS	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
51706	CYB5R1	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
1727	CYB5R3	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
51700	CYB5R2	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
606495	CYB5RL	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
51167	CYB5R4	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
3101	HK3	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
3098	HK1	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
3099	HK2	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
80201	HKDC1	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
51005	AMDHD2	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
64841	GNPNAT1	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
10007	GNPDA1	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
132789	GNPDA2	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
9945	GFPT2	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
2673	GFPT1	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
80146	UXS1	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
2645	GCK	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
2821	GPI	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
5236	PGM1	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
55276	PGM2	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
7360	UGP2	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
7358	UGDH	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
2584	GALK1	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
2592	GALT	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
2582	GALE	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
5373	PMM2	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
5372	PMM1	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
29925	GMPPB	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
29926	GMPPA	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
2762	GMDS	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
4351	MPI	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
197258	FCSK	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
8790	FPGT	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
7264	GFUS	hsa00520	Amino sugar and nucleotide sugar metabolism	Metabolism; Carbohydrate metabolism	gene
84532	ACSS1	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
55902	ACSS2	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
5161	PDHA2	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
5160	PDHA1	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
5162	PDHB	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
1737	DLAT	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
1738	DLD	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
5315	PKM	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
5313	PKLR	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
31	ACACA	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
32	ACACB	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
98	ACYP2	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
97	ACYP1	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
217	ALDH2	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
224	ALDH3A2	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
219	ALDH1B1	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
501	ALDH7A1	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
223	ALDH9A1	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
134526	ACOT12	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
160287	LDHAL6A	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
92483	LDHAL6B	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
3939	LDHA	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
3945	LDHB	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
3948	LDHC	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
197257	LDHD	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
2739	GLO1	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
3029	HAGH	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
9380	GRHPR	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
4200	ME2	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
10873	ME3	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
4199	ME1	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
5091	PC	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
4190	MDH1	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
4191	MDH2	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
2271	FH	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
5105	PCK1	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
5106	PCK2	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
39	ACAT2	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
38	ACAT1	hsa00620	Pyruvate metabolism	Metabolism; Carbohydrate metabolism	gene
84532	ACSS1	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
55902	ACSS2	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
4190	MDH1	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
4191	MDH2	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
1431	CS	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
50	ACO2	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
48	ACO1	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
39	ACAT2	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
38	ACAT1	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
84693	MCEE	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
5095	PCCA	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
5096	PCCB	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
4594	MMUT	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
51179	HAO2	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
54363	HAO1	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
847	CAT	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
9380	GRHPR	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
283871	PGP	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
189	AGXT	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
2752	GLUL	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
6472	SHMT2	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
6470	SHMT1	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
2731	GLDC	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
275	AMT	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
1738	DLD	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
2653	GCSH	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
81888	HYI	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
132158	GLYCTK	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
112817	HOGA1	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
125061	AFMID	hsa00630	Glyoxylate and dicarboxylate metabolism	Metabolism; Carbohydrate metabolism	gene
84532	ACSS1	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
55902	ACSS2	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
79611	ACSS3	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
593	BCKDHA	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
594	BCKDHB	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
1629	DBT	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
1738	DLD	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
35	ACADS	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
8310	ACOX3	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
51	ACOX1	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
3030	HADHA	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
1962	EHHADH	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
1892	ECHS1	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
26275	HIBCH	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
31	ACACA	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
32	ACACB	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
23417	MLYCD	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
18	ABAT	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
5095	PCCA	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
5096	PCCB	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
55862	ECHDC1	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
84693	MCEE	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
4594	MMUT	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
8802	SUCLG1	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
8801	SUCLG2	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
8803	SUCLA2	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
4329	ALDH6A1	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
160287	LDHAL6A	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
92483	LDHAL6B	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
3939	LDHA	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
3945	LDHB	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
3948	LDHC	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
39	ACAT2	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
38	ACAT1	hsa00640	Propanoate metabolism	Metabolism; Carbohydrate metabolism	gene
39	ACAT2	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
38	ACAT1	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
3033	HADH	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
3030	HADHA	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
1962	EHHADH	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
1892	ECHS1	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
35	ACADS	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
116285	ACSM1	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
123876	ACSM2A	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
341392	ACSM4	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
54988	ACSM5	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
6296	ACSM3	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
348158	ACSM2B	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
142827	ACSM6	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
79944	L2HGDH	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
2571	GAD1	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
2572	GAD2	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
18	ABAT	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
7915	ALDH5A1	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
3157	HMGCS1	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
3158	HMGCS2	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
3155	HMGCL	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
54511	HMGCLL1	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
5019	OXCT1	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
64064	OXCT2	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
65985	AACS	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
622	BDH1	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
56898	BDH2	hsa00650	Butanoate metabolism	Metabolism; Carbohydrate metabolism	gene
5289	PIK3C3	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
4534	MTM1	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
8776	MTMR1	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
8898	MTMR2	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
8897	MTMR3	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
9110	MTMR4	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
55613	MTMR8	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
9107	MTMR6	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
9108	MTMR7	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
64419	MTMR14	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
5297	PI4KA	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
5298	PI4KB	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
55361	PI4K2A	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
55300	PI4K2B	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
22908	SACM1L	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
22876	INPP5F	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
23396	PIP5K1C	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
8394	PIP5K1A	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
8395	PIP5K1B	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
138429	PIP5KL1	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
4952	OCRL	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
3633	INPP5B	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
56623	INPP5E	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
8867	SYNJ1	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
8871	SYNJ2	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
5290	PIK3CA	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
5293	PIK3CD	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
5291	PIK3CB	hsa00562	Inositol phosphate metabolism	Metabolism; Carbohydrate metabolism	gene
